OrderId,RestaurantName,RestaurantType,Rating,No.of.Rating,AverageCost,OnlineOrder,TableBooking,CuisinesType,Area,LocalAddress,Delivery time
1546,Coffee Mug Cafe,Cafe,3.7,23,400,No,No,"Cafe, Chinese, North Indian, Fast Food",Marathahalli,Marathahalli,50
1547,Coffee Tea & More,Quick Bites,4,63,150,Yes,No,"Beverages, Sandwich","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,74
1548,Coffee Thindi,Quick Bites,3.5,15,150,No,No,South Indian,Kalyan Nagar,Banaswadi,54
1549,Coffee Time,"Takeaway, Delivery",,40,150,No,No,"Sandwich, Juices, Burger",Koramangala 6th Block,BTM,76
1550,Coffee Tindi,"Cafe, Quick Bites",3.8,75,200,Yes,No,"Cafe, South Indian",Banashankari,Banashankari,68
1551,Coffee@Arens,Cafe,3.8,77,550,Yes,No,"Cafe, Fast Food",Kalyan Nagar,Banaswadi,68
1552,Cold Fusion,Dessert Parlor,2.8,40,300,Yes,No,"Ice Cream, Beverages, Desserts",Brookefield,Whitefield,59
1553,Cold Smith Ice Creams,Dessert Parlor,3.9,41,450,Yes,No,"Ice Cream, Desserts",Bellandur,Sarjapur Road,74
1554,Cold Station,Quick Bites,3.8,18,250,Yes,No,"Fast Food, Desserts",Malleshwaram,Rajajinagar,90
1555,Cold Stone Creamery,Dessert Parlor,3.9,99,400,Yes,No,"Ice Cream, Desserts",Bannerghatta Road,Bannerghatta Road,55
1556,Combo Biriyani,Delivery,2.9,6,400,Yes,No,Biryani,Brookefield,Whitefield,60
1557,Combo Box,"Takeaway, Delivery",3,15,500,No,No,"North Indian, Biryani, Chinese","Byresandra,Tavarekere,Madiwala",BTM,55
1558,Combo King Paramount,Food Court,3.1,12,500,No,No,"Chinese, Kerala","Byresandra,Tavarekere,Madiwala",Jayanagar,62
1559,Combo Studio,Casual Dining,3.1,16,500,Yes,No,"North Indian, Biryani, Chinese",Bannerghatta Road,Bannerghatta Road,87
1560,Communiti,"Microbrewery, Casual Dining",4.6,3998,1500,No,No,"Continental, BBQ, Salad",Lavelle Road,Residency Road,62
1561,Connie's Restaurant & SteakHouse,Casual Dining,4.2,176,,No,No,"Continental, Burger, Pizza, Steak",Church Street,Frazer Town,46
1562,Container Coffee,Quick Bites,3.3,6,200,Yes,No,South Indian,Lavelle Road,Ulsoor,36
1563,Cookie Man,Bakery,3.2,5,150,Yes,No,Bakery,Brookefield,Whitefield,47
1564,Cooking Mom,Casual Dining,2.9,182,800,Yes,No,"North Indian, Andhra",Bellandur,Bellandur,47
1565,Cool Break,Dessert Parlor,3.4,11,150,No,No,"Desserts, Fast Food",Electronic City,Electronic City,54
1566,Cool Corner,Quick Bites,4.2,191,250,Yes,No,"Street Food, Fast Food",Banashankari,Basavanagudi,48
1567,Cool Corner Arun Ice Cream,Dessert Parlor,3.5,8,200,No,No,"Desserts, Ice Cream",Church Street,Frazer Town,54
1568,Cool Joint,Beverage Shop,4.2,820,250,No,No,"Beverages, Desserts",Basavanagudi,Jayanagar,60
1569,Cool Lassi Burger,"Beverage Shop, Quick Bites",3.1,7,200,No,No,"Beverages, Fast Food, Burger","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,53
1570,Cool Point,Quick Bites,3.2,7,100,No,No,"Juices, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,51
1571,Coorg Diaries,Quick Bites,3.5,129,400,Yes,No,South Indian,Marathahalli,Kaggadasapura,38
1572,Coorg Lunch Home,Quick Bites,3.6,57,300,Yes,No,South Indian,Kalyan Nagar,Kammanahalli,48
1573,Copacabana Pub,"Pub, Casual Dining",2.8,40,1500,No,No,"Mexican, North Indian, Continental",Brigade Road,Ulsoor,60
1574,Copper Chimney,Casual Dining,4.1,40,1200,Yes,Yes,"North Indian, Biryani",Whitefield,Whitefield,63
1575,Corner House Ice Cream,Dessert Parlor,4.1,219,400,No,No,"Ice Cream, Desserts",Frazer Town,Frazer Town,36
1576,Corner Huts,Quick Bites,3.8,30,300,Yes,No,"North Indian, Chinese, Biryani, South Indian",Bellandur,Bellandur,61
1577,Corner Stone,"Beverage Shop, Quick Bites",3.6,42,300,No,No,"Beverages, Juices, Desserts, Italian",Banashankari,Banashankari,28
1578,Corprate Biriyani Adda,Casual Dining,3,5,500,No,No,"North Indian, Chinese",Brookefield,Whitefield,48
1579,Costa Biryanis,Delivery,3.3,10,300,Yes,No,"Andhra, Biryani, North Indian, South Indian",Bellandur,East Bangalore,61
1580,Costa Coffee,Cafe,3,6,500,No,No,Cafe,Sarjapur Road,Bellandur,76
1581,Costal Kadai,Quick Bites,2.8,40,300,No,No,South Indian,Jayanagar,JP Nagar,58
1582,Cottage Loaf,"Bakery, Quick Bites",4,50,250,Yes,No,"Bakery, Fast Food",Kalyan Nagar,Hennur,69
1583,Countryside - The Taste of Chettinad,Casual Dining,3.9,293,900,Yes,Yes,"Seafood, Biryani, South Indian, Chettinad",Kalyan Nagar,Kalyan Nagar,41
1584,Covai Cafe,Quick Bites,3.6,17,200,No,No,South Indian,Brookefield,Whitefield,51
1585,Crack That,"Food Court, Quick Bites",3.3,6,500,No,No,Continental,Bellandur,Bellandur,54
1586,Crafted Plate,"Casual Dining, Cafe",4.2,237,600,Yes,Yes,"Cafe, Asian, Burger, Continental, Italian, Salad",Bannerghatta Road,JP Nagar,92
1587,Cranganore House,"Takeaway, Delivery",3.4,11,400,No,No,Seafood,Sarjapur Road,Sarjapur Road,73
1588,Crave Bit Cafe,Cafe,2.8,40,600,No,No,Cafe,Bannerghatta Road,JP Nagar,58
1589,Crave Bite,Quick Bites,3.6,19,400,No,No,"Chinese, Italian, Fast Food, Momos","Byresandra,Tavarekere,Madiwala",Jayanagar,47
1590,CraveBelly Veg & Non veg,Quick Bites,2.8,40,150,No,No,"Fast Food, South Indian",Indiranagar,Old Airport Road,35
1591,Cravings,Quick Bites,3.7,139,400,Yes,No,"North Indian, Chinese, Rolls",Bannerghatta Road,Bannerghatta Road,38
1592,Cravingz,"Beverage Shop, Quick Bites",3.7,17,400,Yes,No,"Fast Food, Beverages",Whitefield,Whitefield,45
1593,Cravisthan,Quick Bites,2.8,40,500,Yes,No,"South Indian, North Indian",Brigade Road,Domlur,39
1594,Cravy Wings,Quick Bites,4.2,289,400,Yes,No,"American, Burger, Fast Food",Bannerghatta Road,Bannerghatta Road,70
1595,Crawl Street,Bar,4.2,2589,1200,Yes,Yes,"Continental, Finger Food, North Indian, Chinese",Koramangala 7th Block,Koramangala 5th Block,80
1596,Crazy Crush - Juices & Desserts Cafe,Beverage Shop,3.4,9,300,Yes,No,"Beverages, Ice Cream, Fast Food",Brookefield,Whitefield,67
1597,Crazy Pizza,"Food Court, Quick Bites",3.4,5,400,No,No,"Pizza, Fast Food",Rajajinagar,Malleshwaram,64
1598,Cream & Fudge,Dessert Parlor,3.1,6,250,Yes,No,"Ice Cream, Desserts",Kalyan Nagar,Nagawara,66
1599,Cream and Bakes,Dessert Parlor,3.3,7,100,No,No,Desserts,Rajajinagar,Basaveshwara Nagar,64
1600,Cream and Fudge,Dessert Parlor,3.1,9,250,Yes,No,"Ice Cream, Desserts",Brookefield,Brookefield,27
1601,Cream Chemistry,Dessert Parlor,3.9,75,500,Yes,No,"Ice Cream, Desserts",HSR,HSR,67
1602,Cream Factory,Dessert Parlor,3.4,17,400,No,No,Desserts,Malleshwaram,Malleshwaram,51
1603,Cream House,Dessert Parlor,3,28,300,No,No,Desserts,Malleshwaram,Rajajinagar,58
1604,Cream N Desserts,"Dessert Parlor, Beverage Shop",3.7,49,400,No,No,"Desserts, Beverages","Byresandra,Tavarekere,Madiwala",Koramangala 7th Block,57
1605,Cream Stone,Dessert Parlor,4,78,500,Yes,No,"Desserts, Beverages",Brigade Road,Frazer Town,59
1606,Creamvilla,"Cafe, Dessert Parlor",3.9,66,600,Yes,No,"Cafe, Desserts, Ice Cream",Sarjapur Road,Sarjapur Road,53
1607,Creamy Zone,Dessert Parlor,3.2,4,100,No,No,"Ice Cream, Juices",Brookefield,Brookefield,43
1608,Creamyum,Delivery,4,95,300,No,No,"Bakery, Desserts",Kalyan Nagar,HBR Layout,64
1609,Create Cafe,Quick Bites,3.4,9,300,Yes,No,Italian,Malleshwaram,Rajajinagar,59
1610,Creme & Cheese,"Takeaway, Delivery",3.8,18,850,No,No,Desserts,Koramangala 4th Block,Koramangala 4th Block,33
1611,Creme Bliss,Bakery,3.9,42,350,Yes,No,"Bakery, Desserts",Kalyan Nagar,HBR Layout,52
1612,Crepe Nation,Food Truck,3.8,12,300,Yes,No,"Fast Food, Desserts",Bannerghatta Road,South Bangalore,28
1613,Crescent Avenue - Hotel Bangalore International,Casual Dining,3.6,41,1400,Yes,No,"North Indian, Continental, Chinese, Asian, Thai",Brigade Road,Race Course Road,58
1614,Crisp Cafe,"Cafe, Casual Dining",4,97,1100,No,No,"Salad, Cafe, Continental, Steak, Italian, Burger, Desserts, Pizza",Indiranagar,Indiranagar,49
1615,Crispy Crust Pizza,Delivery,3.1,45,450,Yes,No,Pizza,Indiranagar,Indiranagar,78
1616,Crispy Fried Chicken,Quick Bites,3.3,11,150,Yes,No,"Burger, Fast Food",Indiranagar,Old Airport Road,70
1617,Croons,Dessert Parlor,3.8,26,350,No,No,Desserts,Brigade Road,Brigade Road,64
1618,Cross Road Cafe,Cafe,3.9,91,300,Yes,No,"Cafe, Fast Food, Chinese",Banashankari,Jayanagar,66
1619,Cross Roads Cafe,Cafe,3,59,500,No,No,"Cafe, Italian, Tex-Mex, Fast Food, Burger",Old Airport Road,Indiranagar,67
1620,Cross Roads Inn,Casual Dining,2.8,40,800,No,No,"North Indian, South Indian, Beverages",Marathahalli,Marathahalli,33
1621,Crown Gold,Quick Bites,3.9,49,400,Yes,No,"South Indian, Chinese, Seafood",Koramangala 4th Block,Koramangala 4th Block,54
1622,Crown Resto,Casual Dining,2.8,40,450,No,No,"Fast Food, Chinese, North Indian, Biryani",Koramangala 4th Block,BTM,39
1623,Crumb Together,"Casual Dining, Bar",4.1,583,1200,Yes,Yes,"Continental, Finger Food, North Indian, Chinese",Bannerghatta Road,JP Nagar,95
1624,Crumbz Crunches,Quick Bites,3.1,44,450,Yes,No,"North Indian, Chinese",Electronic City,Electronic City,51
1625,Crunch and Munch,Quick Bites,3.7,23,300,Yes,No,"Chinese, Street Food, Ice Cream",Banashankari,Uttarahalli,70
1626,Crunch Pizzas,Delivery,2.6,54,600,Yes,No,"Italian, Pizza","Byresandra,Tavarekere,Madiwala",HSR,31
1627,Crunch Pizzas - Express Delivery,Delivery,3,235,500,Yes,No,Pizza,Indiranagar,Indiranagar,72
1628,Crunchees Cafeteria,Quick Bites,3.4,11,400,No,No,Fast Food,Kalyan Nagar,Kalyan Nagar,60
1629,Crunchie Corner,Quick Bites,4,44,450,Yes,No,"Fast Food, Continental, Desserts",Brookefield,Brookefield,35
1630,Crunchy Nights,Delivery,3.6,27,350,Yes,No,"North Indian, Chinese, Continental","Byresandra,Tavarekere,Madiwala",BTM,34
1631,CTR,Quick Bites,4.7,4408,150,Yes,No,South Indian,Malleshwaram,Malleshwaram,57
1632,Cubbon Pavilion - ITC Gardenia,Fine Dining,4.3,678,2500,No,Yes,"European, Continental, Chinese, Thai",Brigade Road,Richmond Road,57
1633,Cubbonpete Donne Biryani,Quick Bites,3.9,92,300,Yes,No,"South Indian, Biryani",New BEL Road,Sahakara Nagar,61
1634,Cucumber Town,Delivery,4.2,306,600,Yes,No,"Kerala, North Indian",Bannerghatta Road,BTM,61
1635,Cultch Resto Cafe,Cafe,3.7,46,600,No,No,Cafe,Brookefield,Marathahalli,62
1636,Cup Chronicles Cafe,Cafe,3.9,48,450,Yes,Yes,"Cafe, Continental, Tea, Beverages, Desserts",Indiranagar,Indiranagar,82
1637,Cup Shup,Cafe,2.8,185,500,No,No,"Cafe, Continental, Fast Food",Old Airport Road,Indiranagar,47
1638,Cupcake Bliss,Bakery,3.2,6,250,Yes,No,Bakery,Brookefield,Brookefield,47
1639,Cupcake Couture,Delivery,3.8,40,300,No,No,Desserts,Whitefield,Whitefield,40
1640,Cupcake Noggins,Dessert Parlor,3.9,177,300,No,No,"Desserts, Bakery",Bellandur,Sarjapur Road,39
1641,Cupp,Cafe,2.8,40,550,No,No,"Cafe, Fast Food","Byresandra,Tavarekere,Madiwala",BTM,76
1642,Cuppa,Cafe,3,119,700,Yes,No,"Cafe, Fast Food, Continental",Electronic City,Electronic City,78
1643,Cuppa Joy,Cafe,2.8,40,500,No,No,"Cafe, Continental",Kalyan Nagar,Kalyan Nagar,50
1644,Curries & Chillies,Quick Bites,3,20,300,No,No,"Biryani, Andhra",Kammanahalli,Banaswadi,46
1645,Curries & Pickles,Quick Bites,3.4,35,400,Yes,No,"Andhra, Biryani, Chinese",Electronic City,Electronic City,26
1646,Curries And Pickles,Quick Bites,2.8,28,400,No,No,"Andhra, North Indian, Biryani",Whitefield,Whitefield,50
1647,Curries 'N' Phulkas,Quick Bites,3.4,6,250,Yes,No,North Indian,Electronic City,Electronic City,39
1648,Curries'N' Fries,Quick Bites,3.7,22,400,No,No,Andhra,HSR,HSR,36
1649,Curry Chutney,Quick Bites,3,20,400,No,No,"North Indian, South Indian, Chinese",Marathahalli,Marathahalli,31
1650,Curry Flavours,Casual Dining,2.8,40,200,No,No,"Tamil, South Indian, North Indian, Chinese",Bellandur,Bellandur,49
1651,Curry Leaves,Casual Dining,3.8,232,600,Yes,No,"Andhra, North Indian, Chinese","Byresandra,Tavarekere,Madiwala",Jayanagar,52
1652,Curry Point,Quick Bites,3.2,7,300,No,No,North Indian,Whitefield,Whitefield,68
1653,Curry Pot,Casual Dining,3.4,11,650,No,No,"North Indian, Chinese, Continental, Italian",Lavelle Road,Majestic,44
1654,Curry with a 'K' - St. Mark's Hotel,Casual Dining,3.9,89,1400,No,No,"North Indian, Mughlai, Hyderabadi",Brigade Road,St. Marks Road,42
1655,Currylicious,Food Court,3.1,49,800,No,No,"South Indian, Mangalorean, Kerala",Malleshwaram,Malleshwaram,75
1656,CutePorkie,Quick Bites,3.3,4,400,No,No,Continental,Kalyan Nagar,Kammanahalli,45
1657,Cutlet Shop,Quick Bites,3.2,9,200,No,No,"Fast Food, Desserts",HSR,HSR,39
1658,D Fusion,Quick Bites,3.5,9,400,Yes,No,"Fast Food, Chinese","Byresandra,Tavarekere,Madiwala",Bommanahalli,50
1659,D View Cafe,"Cafe, Quick Bites",4,507,1000,Yes,No,"Cafe, Italian, Chinese, Beverages",Bannerghatta Road,JP Nagar,69
1660,D2V Cafe,Cafe,3.6,13,700,No,No,Cafe,Bannerghatta Road,Bannerghatta Road,44
1661,D'7 Feast Resto Cafe,Casual Dining,4.1,147,600,No,No,"Burger, Pizza, Continental",New BEL Road,New BEL Road,80
1662,Daafoodies,Quick Bites,3.2,4,400,No,No,Kerala,Electronic City,Electronic City,56
1663,Daal Roti,Quick Bites,2.9,35,250,Yes,No,"North Indian, Chinese",Banashankari,Kumaraswamy Layout,33
1664,Daawat Restaurant Bar & Pub,"Bar, Casual Dining",3.5,9,700,Yes,No,"Finger Food, North Indian, Seafood, Mangalorean, Chinese","Byresandra,Tavarekere,Madiwala",Koramangala 7th Block,42
1665,Daba Delights,Delivery,3.3,9,400,Yes,No,"North Indian, Mughlai","Byresandra,Tavarekere,Madiwala",Koramangala 4th Block,59
1666,Dabba Gosht,"Takeaway, Delivery",2.8,40,400,Yes,No,"Arabian, Middle Eastern",Electronic City,Electronic City,60
1667,Dabba Karkhana,"Takeaway, Delivery",3.5,17,300,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",BTM,56
1668,Dadaba's,Quick Bites,3.3,6,300,No,No,Fast Food,"Byresandra,Tavarekere,Madiwala",Jayanagar,36
1669,Dadi's Dum Biryani,Casual Dining,4,739,800,Yes,Yes,"Biryani, North Indian, Mughlai",Bannerghatta Road,Bannerghatta Road,61
1670,Dad's Coffee Club,Cafe,,40,200,No,No,"North Indian, South American, Cafe",Residency Road,Residency Road,45
1671,Dad's Cookhouse,Quick Bites,4,44,300,Yes,No,"North Indian, Street Food, Chinese, Fast Food",Bellandur,Sarjapur Road,49
1672,Daily Bite,Quick Bites,3.5,14,250,No,No,"Desserts, Fast Food",Lavelle Road,Richmond Road,59
1673,Daily Bread,"Bakery, Quick Bites",2.7,29,,No,No,"Bakery, Fast Food, Italian",Old Airport Road,Indiranagar,54
1674,Daily Sushi,Casual Dining,3.8,56,900,Yes,No,"Korean, Sushi",Brookefield,Whitefield,74
1675,Daivik,Casual Dining,3.3,6,650,No,No,"North Indian, South Indian, Chinese",Lavelle Road,Race Course Road,72
1676,Dakshin,Casual Dining,3.5,47,450,Yes,No,South Indian,Lavelle Road,Wilson Garden,64
1677,Dakshin - ITC Windsor,Fine Dining,4.3,202,4000,No,Yes,South Indian,Malleshwaram,Sankey Road,49
1678,Dakshin Biryani & Tiffin,Casual Dining,3.4,334,550,Yes,No,"Andhra, South Indian, North Indian",Brigade Road,Indiranagar,44
1679,Dakshin Cafe,Quick Bites,3.7,19,100,Yes,No,South Indian,Banashankari,Kumaraswamy Layout,46
1680,Dakshin Flavors,Casual Dining,3,206,600,Yes,No,"South Indian, North Indian",HSR,HSR,52
1681,Dakshin Food Palace,Casual Dining,3.7,42,450,Yes,No,"South Indian, North Indian, Chinese",Bannerghatta Road,JP Nagar,66
1682,Dakshin Grand,Quick Bites,3,82,300,Yes,No,"South Indian, North Indian, Chinese, Street Food",Banashankari,Banashankari,62
1683,Dakshin Kitchen,Quick Bites,3.6,15,100,Yes,No,South Indian,Banashankari,Basavanagudi,60
1684,Dakshin Restaurant,Casual Dining,3.6,16,800,Yes,No,"Mangalorean, Seafood, North Indian, Chinese",Brigade Road,Brigade Road,37
1685,Dakshin Sagar,Quick Bites,3.1,325,400,Yes,No,"South Indian, North Indian, Chinese, Street Food",HSR,HSR,57
1686,Dakshin Spice,Casual Dining,3.8,384,800,Yes,Yes,"South Indian, North Indian, Chinese, Biryani",Brookefield,Marathahalli,51
1687,Dal Chawal Roti,Quick Bites,3.3,10,,No,No,"North Indian, Chinese",Old Airport Road,Indiranagar,53
1688,Dal Roti,Quick Bites,3.7,117,150,Yes,No,North Indian,Bannerghatta Road,JP Nagar,53
1689,Dal Roti Sabji,Quick Bites,4.1,81,150,Yes,No,North Indian,Indiranagar,Indiranagar,68
1690,Dal Tadkaa,Casual Dining,2.5,247,500,Yes,No,North Indian,Banashankari,Banashankari,62
1691,Dalchini,Casual Dining,4,225,700,No,No,North Indian,Bellandur,Bellandur,48
1692,Dalma,Casual Dining,3.9,475,600,Yes,No,Oriya,"Byresandra,Tavarekere,Madiwala",Koramangala 6th Block,35
1693,Dambal's Veg,Quick Bites,3.2,11,250,Yes,No,South Indian,Malleshwaram,Yeshwantpur,44
1694,Damodar Seth,Casual Dining,3.1,152,600,Yes,No,"Bengali, Chinese, North Indian",Brookefield,Marathahalli,72
1695,Danapani,Casual Dining,3.8,59,400,No,No,"North Indian, South Indian, Chinese",Bannerghatta Road,JP Nagar,58
1696,Dande Hyderabad Biryani,Quick Bites,2.8,40,500,Yes,No,"Biryani, Andhra, North Indian",Electronic City,Electronic City,55
1697,Dande's Hyderabad Biryani,Casual Dining,3,255,550,Yes,No,"Biryani, North Indian, Chinese",HSR,Bommanahalli,43
1698,Daniyal's,Casual Dining,3.5,178,800,Yes,No,"North Indian, Biryani, Mughlai, Kebab",Brookefield,Marathahalli,74
1699,Danny Lambas Punjabi Dhaba,Casual Dining,3.5,98,600,Yes,No,"North Indian, Chinese, Biryani",Brigade Road,Indiranagar,63
1700,Darbar,Bar,3,98,800,No,No,"North Indian, Chinese",Banashankari,Banashankari,52
1701,Darjeeling Hot Momos,Quick Bites,,40,300,No,No,"Momos, Fast Food",Koramangala 6th Block,Koramangala 5th Block,72
1702,Darjeeling Momo Adda,Quick Bites,3.1,81,200,Yes,No,"Chinese, Tibetan, North Indian, Momos",Bannerghatta Road,Bannerghatta Road,46
1703,Darjeeling Momos & Fast Food Center,Quick Bites,3.8,37,250,Yes,No,"Fast Food, Momos",Bannerghatta Road,Bannerghatta Road,44
1704,Darshan Paradise Restaurant,Quick Bites,2.8,40,250,Yes,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,44
1705,Daryaganj Chowk,Quick Bites,3.1,13,400,No,No,"North Indian, Fast Food",Malleshwaram,Sanjay Nagar,58
1706,Dasaprakash Cafe,Cafe,3.1,10,400,No,No,Cafe,Brigade Road,MG Road,51
1707,Dash In,Casual Dining,3.1,53,600,No,No,"North Indian, Chinese, Kerala","Byresandra,Tavarekere,Madiwala",BTM,45
1708,Dashabhuja Kitchen & Catering,"Takeaway, Delivery",3,12,400,Yes,No,"North Indian, Chinese",Old Airport Road,Thippasandra,52
1709,Dastarkhan,Quick Bites,2.8,40,400,No,No,Mughlai,Bannerghatta Road,Bannerghatta Road,71
1710,Davanagere Bene Dosa Hotel,Quick Bites,3.3,4,100,No,No,South Indian,Malleshwaram,Rajajinagar,58
1711,Davanagere Benne Dosa,Quick Bites,2.8,40,150,No,No,South Indian,Basavanagudi,Jayanagar,47
1712,Davanagere Benne Dosa Hotel,Quick Bites,3.1,19,150,Yes,No,South Indian,Marathahalli,Kaggadasapura,71
1713,Davanagere Benne Dose,Quick Bites,3.9,106,150,Yes,No,South Indian,"Byresandra,Tavarekere,Madiwala",HSR,74
1714,Davanagere Benne Dose Hut,Quick Bites,3.4,10,100,Yes,No,South Indian,Banashankari,Banashankari,47
1715,Davanagere Butter Dosa Hotel,Quick Bites,3.7,43,150,No,No,South Indian,Rajajinagar,Basaveshwara Nagar,51
1716,Davangere Benna Dose Hotel,Quick Bites,4.1,90,100,Yes,No,South Indian,Basavanagudi,Jayanagar,59
1717,Davangere Butter Dosa Hotel,Quick Bites,3.8,25,150,Yes,No,South Indian,Banashankari,Kumaraswamy Layout,45
1718,David's Kitchen,Quick Bites,3.5,12,200,Yes,No,"North Indian, South Indian, Chinese",Basavanagudi,BTM,47
1719,Davis Bar And Restaurant,Bar,3,31,700,No,No,"North Indian, Finger Food, Chinese",Kalyan Nagar,Kammanahalli,50
1720,Dawat,Quick Bites,3.5,57,400,Yes,No,"North Indian, Chinese",Brookefield,Marathahalli,49
1721,Dawat E Biryani,Quick Bites,2.8,40,200,No,No,Biryani,Koramangala 4th Block,Koramangala 1st Block,39
1722,Dawat Midnight Express,"Takeaway, Delivery",3.1,29,450,Yes,No,"North Indian, Chinese",Brookefield,Marathahalli,61
1723,Day N Night Kitchen,Delivery,3.2,35,450,No,No,"Biryani, Chinese, North Indian",Bannerghatta Road,BTM,41
1724,Dazu Momoz,Kiosk,3.1,8,200,Yes,No,"Tibetan, Momos",Bannerghatta Road,Bannerghatta Road,33
1725,D'Brooks,Quick Bites,3.4,8,400,Yes,No,"North Indian, Continental",Brookefield,Brookefield,33
1726,D'Cafe,Cafe,3.8,16,500,No,No,"Cafe, Coffee, Continental",Indiranagar,Domlur,33
1727,De Grand,Casual Dining,3.3,70,600,Yes,No,"North Indian, Chinese",Kalyan Nagar,Hennur,57
1728,De Grand Restaurant,Quick Bites,3.8,257,600,Yes,No,"North Indian, Chinese",Kalyan Nagar,Banaswadi,68
1729,De Oxford Cafe,Cafe,3.7,34,500,No,No,"Cafe, Beverages, Fast Food",Bannerghatta Road,JP Nagar,58
1730,de Ranthal,Quick Bites,3.8,33,300,No,No,Kerala,HSR,HSR,49
1731,De Street Cafe,Cafe,3.6,61,500,No,No,Cafe,"Byresandra,Tavarekere,Madiwala",BTM,39
1732,De Thaali,Casual Dining,3.9,144,550,Yes,No,"North Indian, Chinese",Jayanagar,Jayanagar,49
1733,De3 - The Eatery,Food Truck,3.1,13,250,No,No,Fast Food,Kalyan Nagar,North Bangalore,32
1734,Debby's Kitchen,Quick Bites,3.6,16,250,Yes,No,"Modern Indian, American, Chinese",Church Street,Frazer Town,61
1735,Deccan House,Quick Bites,4,409,350,Yes,No,"Hyderabadi, Biryani",Malleshwaram,New BEL Road,75
1736,Deccan Kitchen,Casual Dining,3.6,31,700,Yes,No,"South Indian, North Indian",Marathahalli,Marathahalli,79
1737,Deccan Spice,Casual Dining,3.5,65,750,No,No,"North Indian, South Indian, Biryani",Bannerghatta Road,JP Nagar,35
1738,Deccan Spices,Quick Bites,3.7,23,500,Yes,No,"Biryani, Mughlai, Fast Food",Brigade Road,Richmond Road,56
1739,Decker's Lane,Quick Bites,2.1,242,400,Yes,No,Bengali,Brookefield,Marathahalli,31
1740,Deejas Kitchen,"Takeaway, Delivery",3.9,73,400,Yes,No,"South Indian, Kerala",Bannerghatta Road,Bannerghatta Road,75
1741,Deepak Fast Food,Quick Bites,3.3,4,350,No,No,Fast Food,Marathahalli,Marathahalli,78
1742,Deepak Paratha Plaza,Quick Bites,3.5,18,200,No,No,"North Indian, Street Food",New BEL Road,New BEL Road,52
1743,Deepam Tiffins,Quick Bites,,40,300,No,No,"South Indian, North Indian, Chinese",Koramangala 6th Block,BTM,54
1744,Degchi Restaurant,Casual Dining,3.7,103,600,No,No,North Indian,Kalyan Nagar,Banaswadi,61
1745,Dehati Murgee,Quick Bites,4,151,600,Yes,No,"North Indian, Mughlai",Brookefield,Whitefield,75
1746,Deja Vu Resto Bar,Pub,4.4,2487,900,Yes,Yes,"North Indian, Italian",Bannerghatta Road,Bannerghatta Road,82
